TimeStamp,Flow_Count,Flow_Rate,Fluor_V,CHL,xMiss_V,Trans,RTP_Temp,TSG_Temp,TSG_Cond,Salinity
,Hz,mL/sec,mV,ug/L,mV,%,C,C,S/m,psu
2023-01-23 20:51:30.07, 20.9, 36.0, 65, 1.19, 3486, 74.2, 1.634, 2.784, 3.0354, 33.630
2023-01-23 20:52:00.07, 21.5, 37.1, 74, 1.41, 3464, 73.7, 1.637, 2.790, 3.0352, 33.621
2023-01-23 20:52:30.07, 21.5, 37.0, 65, 1.19, 3473, 73.9, 1.636, 2.779, 3.0337, 33.615
2023-01-23 20:53:00.07, 21.2, 36.6, 63, 1.13, 3480, 74.0, 1.633, 2.764, 3.0321, 33.611
2023-01-23 20:53:30.07, 21.5, 37.0, 63, 1.14, 3484, 74.1, 1.635, 2.753, 3.0309, 33.608
2023-01-23 20:54:00.07, 20.6, 35.6, 62, 1.11, 3468, 73.8, 1.628, 2.752, 3.0306, 33.606
2023-01-23 20:54:30.07, 21.3, 36.8, 76, 1.47, 3454, 73.5, 1.628, 2.737, 3.0292, 33.604
2023-01-23 20:55:00.07, 21.4, 36.8, 65, 1.19, 3448, 73.3, 1.628, 2.719, 3.0278, 33.604
2023-01-23 20:55:30.07, 21.4, 36.8, 63, 1.13, 3434, 73.1, 1.634, 2.738, 3.0293, 33.604
2023-01-23 20:56:00.07, 21.5, 37.0, 65, 1.18, 3429, 73.0, 1.643, 2.742, 3.0295, 33.602
2023-01-23 20:56:30.07, 21.5, 37.0, 61, 1.08, 3408, 72.5, 1.649, 2.742, 3.0294, 33.601
2023-01-23 20:57:00.07, 21.5, 37.0, 76, 1.47, 3405, 72.4, 1.657, 2.711, 3.0266, 33.599
2023-01-23 20:57:30.07, 21.4, 36.9, 65, 1.19, 3408, 72.5, 1.663, 2.691, 3.0249, 33.599
2023-01-23 20:58:00.07, 21.2, 36.5, 59, 1.04, 3406, 72.5, 1.663, 2.701, 3.0257, 33.598
2023-01-23 20:58:30.07, 21.5, 37.1, 62, 1.11, 3418, 72.7, 1.675, 2.712, 3.0265, 33.597
2023-01-23 20:59:00.07, 21.5, 37.1, 64, 1.16, 3440, 73.2, 1.677, 2.728, 3.0282, 33.601
2023-01-23 20:59:30.07, 21.5, 37.1, 63, 1.13, 3477, 74.0, 1.681, 2.749, 3.0306, 33.607
2023-01-23 21:00:00.07, 21.5, 37.1, 75, 1.43, 3517, 74.8, 1.683, 2.768, 3.0329, 33.616
2023-01-23 21:00:30.07, 21.5, 37.1, 73, 1.40, 3525, 75.0, 1.682, 2.781, 3.0348, 33.625
2023-01-23 21:01:00.07, 21.5, 37.1, 64, 1.16, 3532, 75.1, 1.682, 2.780, 3.0353, 33.633
2023-01-23 21:01:30.07, 21.5, 37.1, 68, 1.26, 3549, 75.5, 1.683, 2.776, 3.0356, 33.641
2023-01-23 21:02:00.07, 21.5, 37.1, 63, 1.13, 3553, 75.6, 1.682, 2.792, 3.0374, 33.647
2023-01-23 21:02:30.07, 21.5, 37.1, 64, 1.16, 3578, 76.1, 1.681, 2.808, 3.0391, 33.651
2023-01-23 21:03:00.07, 21.5, 37.1, 65, 1.19, 3558, 75.7, 1.681, 2.819, 3.0403, 33.653
2023-01-23 21:03:30.07, 21.5, 37.0, 73, 1.38, 3571, 76.0, 1.674, 2.826, 3.0409, 33.654
2023-01-23 21:04:00.07, 21.5, 37.1, 72, 1.36, 3602, 76.6, 1.669, 2.831, 3.0415, 33.655
2023-01-23 21:04:30.07, 21.5, 37.1, 64, 1.16, 3589, 76.4, 1.665, 2.833, 3.0418, 33.657
2023-01-23 21:05:00.07, 21.5, 37.1, 65, 1.18, 3594, 76.5, 1.662, 2.833, 3.0418, 33.657
2023-01-23 21:05:30.07, 21.5, 37.1, 73, 1.40, 3593, 76.5, 1.659, 2.833, 3.0417, 33.655
2023-01-23 21:06:00.07, 21.5, 37.1, 65, 1.19, 3593, 76.5, 1.655, 2.833, 3.0415, 33.654
2023-01-23 21:06:30.07, 21.5, 37.1, 73, 1.38, 3581, 76.2, 1.646, 2.830, 3.0410, 33.651
2023-01-23 21:07:00.07, 21.5, 37.1, 63, 1.14, 3567, 75.9, 1.641, 2.825, 3.0402, 33.645
2023-01-23 21:07:30.07, 21.6, 37.2, 67, 1.23, 3556, 75.7, 1.638, 2.822, 3.0393, 33.639
2023-01-23 21:08:00.07, 21.5, 37.1, 65, 1.19, 3550, 75.5, 1.635, 2.816, 3.0385, 33.634
2023-01-23 21:08:30.07, 21.6, 37.2, 62, 1.11, 3549, 75.5, 1.633, 2.811, 3.0377, 33.629
2023-01-23 21:09:00.07, 21.6, 37.2, 65, 1.18, 3532, 75.1, 1.629, 2.806, 3.0369, 33.625
2023-01-23 21:09:30.07, 21.5, 37.1, 62, 1.11, 3511, 74.7, 1.623, 2.802, 3.0359, 33.618
2023-01-23 21:10:00.07, 21.6, 37.2, 63, 1.13, 3511, 74.7, 1.619, 2.797, 3.0350, 33.611
2023-01-23 21:10:30.07, 21.6, 37.2, 77, 1.50, 3490, 74.2, 1.615, 2.793, 3.0341, 33.605
2023-01-23 21:11:00.07, 21.5, 37.1, 61, 1.08, 3491, 74.3, 1.611, 2.790, 3.0335, 33.601
2023-01-23 21:11:30.07, 21.6, 37.2, 61, 1.08, 3471, 73.9, 1.606, 2.787, 3.0330, 33.598
2023-01-23 21:12:00.07, 21.5, 37.1, 61, 1.09, 3465, 73.7, 1.605, 2.784, 3.0325, 33.594
2023-01-23 21:12:30.07, 21.5, 37.1, 61, 1.08, 3445, 73.3, 1.602, 2.780, 3.0319, 33.591
2023-01-23 21:13:00.07, 21.5, 37.1, 59, 1.04, 3448, 73.3, 1.602, 2.775, 3.0310, 33.586
2023-01-23 21:13:30.07, 21.5, 37.1, 65, 1.18, 3452, 73.4, 1.601, 2.772, 3.0303, 33.581
2023-01-23 21:14:00.07, 21.5, 37.1, 61, 1.08, 3442, 73.2, 1.600, 2.770, 3.0298, 33.577
2023-01-23 21:14:30.07, 21.6, 37.2, 65, 1.18, 3451, 73.4, 1.601, 2.766, 3.0293, 33.574
2023-01-23 21:15:00.07, 21.5, 37.1, 61, 1.09, 3445, 73.3, 1.599, 2.765, 3.0289, 33.571
2023-01-23 21:15:30.07, 21.5, 37.1, 61, 1.08, 3448, 73.3, 1.598, 2.763, 3.0285, 33.568
2023-01-23 21:16:00.07, 21.6, 37.2, 67, 1.24, 3450, 73.4, 1.598, 2.760, 3.0281, 33.567
2023-01-23 21:16:30.07, 21.5, 37.1, 68, 1.26, 3444, 73.3, 1.601, 2.758, 3.0279, 33.565
2023-01-23 21:17:00.07, 21.5, 37.1, 61, 1.09, 3451, 73.4, 1.602, 2.755, 3.0275, 33.564
2023-01-23 21:17:30.07, 21.6, 37.2, 66, 1.21, 3453, 73.5, 1.602, 2.754, 3.0273, 33.563
2023-01-23 21:18:00.07, 21.5, 37.1, 63, 1.13, 3477, 74.0, 1.604, 2.752, 3.0272, 33.563
2023-01-23 21:18:30.07, 21.5, 37.1, 61, 1.09, 3468, 73.8, 1.608, 2.753, 3.0272, 33.563
2023-01-23 21:19:00.07, 21.3, 36.7, 63, 1.13, 3425, 72.9, 1.608, 2.755, 3.0273, 33.562
2023-01-23 21:19:30.07, 21.5, 37.1, 63, 1.14, 3381, 71.9, 1.613, 2.753, 3.0273, 33.563
2023-01-23 21:20:00.07, 21.6, 37.2, 62, 1.11, 3370, 71.7, 1.614, 2.754, 3.0274, 33.563
2023-01-23 21:20:30.07, 21.6, 37.2, 61, 1.09, 3367, 71.6, 1.614, 2.757, 3.0278, 33.565
2023-01-23 21:21:00.07, 21.6, 37.2, 61, 1.08, 3386, 72.0, 1.615, 2.759, 3.0281, 33.567
2023-01-23 21:21:30.07, 21.6, 37.2, 65, 1.18, 3389, 72.1, 1.614, 2.761, 3.0284, 33.569
2023-01-23 21:22:00.07, 21.5, 37.1, 71, 1.33, 3387, 72.0, 1.616, 2.743, 3.0271, 33.572
2023-01-23 21:22:30.07, 21.5, 37.1, 64, 1.16, 3092, 65.8, 1.615, 2.737, 3.0269, 33.575
2023-01-23 21:23:00.07, 21.5, 37.1, 69, 1.28, 2828, 60.1, 1.614, 2.747, 3.0279, 33.577
2023-01-23 21:23:30.07, 21.5, 37.1, 67, 1.23, 2836, 60.3, 1.613, 2.755, 3.0286, 33.577
2023-01-23 21:24:00.07, 21.5, 37.1, 77, 1.48, 2935, 62.4, 1.610, 2.759, 3.0289, 33.577
2023-01-23 21:24:30.07, 21.5, 37.1, 69, 1.30, 3077, 65.4, 1.609, 2.763, 3.0293, 33.578
2023-01-23 21:25:00.07, 21.5, 37.1, 63, 1.14, 3201, 68.1, 1.608, 2.765, 3.0295, 33.578
2023-01-23 21:25:30.07, 21.5, 37.1, 65, 1.18, 3274, 69.6, 1.608, 2.766, 3.0296, 33.578
2023-01-23 21:26:00.07, 21.5, 37.1, 65, 1.18, 3330, 70.8, 1.605, 2.767, 3.0296, 33.577
2023-01-23 21:26:30.07, 21.5, 37.1, 71, 1.33, 3369, 71.7, 1.604, 2.769, 3.0297, 33.576
2023-01-23 21:27:00.07, 21.5, 37.1, 63, 1.14, 3412, 72.6, 1.601, 2.769, 3.0296, 33.575
2023-01-23 21:27:30.07, 21.5, 37.0, 64, 1.16, 3412, 72.6, 1.601, 2.768, 3.0294, 33.573
2023-01-23 21:28:00.07, 21.5, 37.1, 63, 1.13, 3425, 72.9, 1.600, 2.770, 3.0294, 33.571
2023-01-23 21:28:30.07, 21.5, 37.1, 64, 1.16, 3427, 72.9, 1.597, 2.767, 3.0290, 33.570
2023-01-23 21:29:00.07, 21.5, 37.1, 71, 1.35, 3435, 73.1, 1.596, 2.765, 3.0287, 33.569
2023-01-23 21:29:30.07, 21.6, 37.2, 62, 1.11, 3441, 73.2, 1.594, 2.764, 3.0286, 33.567
2023-01-23 21:30:00.07, 21.6, 37.2, 62, 1.11, 3452, 73.4, 1.589, 2.763, 3.0283, 33.565
2023-01-23 21:30:30.07, 21.6, 37.2, 63, 1.14, 3449, 73.4, 1.585, 2.762, 3.0281, 33.564
2023-01-23 21:31:00.07, 21.6, 37.2, 63, 1.13, 3458, 73.6, 1.588, 2.758, 3.0277, 33.563
2023-01-23 21:31:30.07, 21.4, 36.9, 65, 1.18, 3458, 73.6, 1.586, 2.755, 3.0274, 33.562
2023-01-23 21:32:00.07, 21.4, 36.9, 63, 1.14, 3467, 73.8, 1.578, 2.755, 3.0272, 33.560
2023-01-23 21:32:30.07, 21.4, 36.9, 63, 1.13, 3475, 73.9, 1.576, 2.753, 3.0268, 33.557
2023-01-23 21:33:00.07, 21.4, 36.9, 67, 1.23, 3488, 74.2, 1.574, 2.748, 3.0261, 33.555
2023-01-23 21:33:30.07, 21.6, 37.2, 62, 1.11, 3484, 74.1, 1.575, 2.745, 3.0257, 33.552
2023-01-23 21:34:00.07, 21.6, 37.3, 62, 1.11, 3475, 73.9, 1.576, 2.745, 3.0255, 33.550
2023-01-23 21:34:30.07, 21.6, 37.2, 69, 1.30, 3467, 73.8, 1.572, 2.737, 3.0247, 33.548
2023-01-23 21:35:00.07, 21.6, 37.2, 63, 1.14, 3461, 73.6, 1.567, 2.720, 3.0231, 33.546
2023-01-23 21:35:30.07, 21.6, 37.2, 63, 1.14, 3463, 73.7, 1.564, 2.706, 3.0217, 33.545
2023-01-23 21:36:00.07, 21.6, 37.2, 57, 0.99, 3461, 73.6, 1.570, 2.694, 3.0207, 33.543
2023-01-23 21:36:30.07, 21.6, 37.2, 63, 1.14, 3467, 73.8, 1.591, 2.694, 3.0206, 33.542
2023-01-23 21:37:00.07, 21.6, 37.2, 61, 1.08, 3461, 73.6, 1.612, 2.707, 3.0216, 33.542
2023-01-23 21:37:30.07, 21.6, 37.2, 63, 1.13, 3461, 73.6, 1.624, 2.714, 3.0219, 33.538
2023-01-23 21:38:00.07, 21.6, 37.2, 68, 1.26, 3465, 73.7, 1.632, 2.717, 3.0219, 33.535
2023-01-23 21:38:30.07, 21.6, 37.2, 61, 1.09, 3465, 73.7, 1.640, 2.718, 3.0217, 33.532
2023-01-23 21:39:00.07, 21.6, 37.2, 61, 1.09, 3477, 74.0, 1.645, 2.718, 3.0217, 33.532
2023-01-23 21:39:30.07, 21.7, 37.4, 74, 1.41, 3484, 74.1, 1.647, 2.722, 3.0230, 33.543
2023-01-23 21:40:00.07, 21.4, 36.9, 74, 1.41, 3501, 74.5, 1.648, 2.732, 3.0256, 33.564
2023-01-23 21:40:30.07, 21.8, 37.6, 66, 1.21, 3508, 74.6, 1.649, 2.746, 3.0282, 33.582
2023-01-23 21:41:00.07, 21.8, 37.6, 64, 1.16, 3514, 74.8, 1.644, 2.758, 3.0303, 33.595
2023-01-23 21:41:30.07, 21.8, 37.6, 65, 1.18, 3531, 75.1, 1.638, 2.772, 3.0324, 33.606
2023-01-23 21:42:00.07, 21.8, 37.6, 65, 1.18, 3516, 74.8, 1.628, 2.781, 3.0338, 33.614
2023-01-23 21:42:30.07, 21.8, 37.6, 63, 1.13, 3503, 74.5, 1.619, 2.780, 3.0340, 33.618
2023-01-23 21:43:00.07, 21.8, 37.6, 66, 1.21, 3511, 74.7, 1.609, 2.756, 3.0323, 33.621
2023-01-23 21:43:30.07, 21.8, 37.6, 67, 1.23, 3513, 74.7, 1.600, 2.757, 3.0325, 33.623
2023-01-23 21:44:00.07, 21.8, 37.6, 67, 1.23, 3505, 74.6, 1.596, 2.771, 3.0337, 33.622
2023-01-23 21:44:30.07, 21.5, 37.0, 63, 1.13, 3501, 74.5, 1.586, 2.778, 3.0339, 33.618
2023-01-23 21:45:00.07, 21.7, 37.5, 63, 1.13, 3499, 74.4, 1.588, 2.780, 3.0334, 33.610
2023-01-23 21:45:30.07, 21.9, 37.7, 67, 1.23, 3510, 74.7, 1.585, 2.775, 3.0321, 33.599
2023-01-23 21:46:00.07, 21.8, 37.6, 64, 1.16, 3511, 74.7, 1.577, 2.769, 3.0307, 33.589
2023-01-23 21:46:30.07, 21.8, 37.6, 61, 1.09, 3517, 74.8, 1.574, 2.763, 3.0294, 33.579
2023-01-23 21:47:00.07, 21.8, 37.6, 61, 1.08, 3490, 74.3, 1.572, 2.757, 3.0283, 33.571
2023-01-23 21:47:30.07, 21.8, 37.6, 64, 1.16, 3446, 73.3, 1.570, 2.737, 3.0261, 33.566
2023-01-23 21:48:00.07, 21.8, 37.6, 73, 1.38, 3454, 73.5, 1.567, 2.709, 3.0233, 33.561
2023-01-23 21:48:30.07, 21.5, 37.1, 63, 1.13, 3445, 73.3, 1.565, 2.712, 3.0230, 33.554
2023-01-23 21:49:00.07, 21.7, 37.3, 60, 1.06, 3438, 73.1, 1.576, 2.718, 3.0229, 33.545
2023-01-23 21:49:30.07, 21.8, 37.6, 76, 1.47, 3433, 73.0, 1.589, 2.717, 3.0221, 33.537
2023-01-23 21:50:00.07, 21.8, 37.6, 73, 1.40, 3445, 73.3, 1.596, 2.720, 3.0217, 33.530
2023-01-23 21:50:30.07, 21.8, 37.6, 61, 1.09, 3460, 73.6, 1.605, 2.720, 3.0214, 33.525
2023-01-23 21:51:00.07, 21.2, 36.5, 71, 1.35, 3456, 73.5, 1.606, 2.718, 3.0210, 33.523
2023-01-23 21:51:30.07, 21.7, 37.3, 62, 1.11, 3451, 73.4, 1.617, 2.703, 3.0197, 33.522
2023-01-23 21:52:00.07, 21.3, 36.7, 63, 1.13, 3471, 73.9, 1.623, 2.679, 3.0182, 33.530
2023-01-23 21:52:30.07, 21.9, 37.8, 75, 1.43, 3479, 74.0, 1.632, 2.689, 3.0200, 33.541
2023-01-23 21:53:00.07, 21.9, 37.7, 72, 1.36, 3480, 74.0, 1.637, 2.708, 3.0226, 33.553
2023-01-23 21:53:30.07, 21.9, 37.8, 65, 1.19, 3436, 73.1, 1.640, 2.717, 3.0243, 33.563
2023-01-23 21:54:00.07, 21.9, 37.7, 63, 1.13, 3452, 73.4, 1.642, 2.690, 3.0227, 33.573
2023-01-23 21:54:30.07, 21.9, 37.7, 65, 1.18, 3412, 72.6, 1.643, 2.676, 3.0223, 33.583
2023-01-23 21:55:00.07, 21.9, 37.7, 65, 1.19, 3369, 71.7, 1.647, 2.654, 3.0212, 33.593
2023-01-23 21:55:30.07, 21.9, 37.7, 65, 1.18, 3410, 72.5, 1.647, 2.670, 3.0232, 33.601
2023-01-23 21:56:00.07, 21.8, 37.6, 69, 1.28, 3442, 73.2, 1.651, 2.705, 3.0266, 33.605
2023-01-23 21:56:30.07, 21.6, 37.3, 66, 1.21, 3458, 73.6, 1.649, 2.732, 3.0293, 33.610
2023-01-23 21:57:00.07, 21.8, 37.6, 65, 1.19, 3480, 74.0, 1.651, 2.746, 3.0308, 33.613
2023-01-23 21:57:30.07, 21.9, 37.7, 64, 1.16, 3504, 74.5, 1.649, 2.756, 3.0318, 33.616
2023-01-23 21:58:00.07, 21.9, 37.7, 65, 1.19, 3506, 74.6, 1.651, 2.766, 3.0328, 33.618
2023-01-23 21:58:30.07, 21.9, 37.7, 68, 1.26, 3503, 74.5, 1.651, 2.771, 3.0335, 33.620
2023-01-23 21:59:00.07, 21.9, 37.7, 75, 1.43, 3496, 74.4, 1.651, 2.770, 3.0335, 33.622
2023-01-23 21:59:30.07, 21.8, 37.6, 70, 1.31, 3506, 74.6, 1.652, 2.757, 3.0325, 33.623
2023-01-23 22:00:00.07, 21.9, 37.7, 67, 1.24, 3501, 74.5, 1.651, 2.762, 3.0331, 33.625
2023-01-23 22:00:30.07, 21.8, 37.6, 69, 1.28, 3520, 74.9, 1.649, 2.773, 3.0341, 33.626
2023-01-23 22:01:00.07, 21.8, 37.6, 66, 1.21, 3506, 74.6, 1.647, 2.782, 3.0349, 33.626
2023-01-23 22:01:30.07, 21.8, 37.6, 73, 1.40, 3511, 74.7, 1.647, 2.786, 3.0352, 33.626
2023-01-23 22:02:00.07, 21.8, 37.6, 67, 1.24, 3529, 75.1, 1.647, 2.790, 3.0355, 33.626
2023-01-23 22:02:30.07, 21.8, 37.6, 67, 1.23, 3520, 74.9, 1.646, 2.791, 3.0357, 33.626
2023-01-23 22:03:00.07, 21.8, 37.6, 64, 1.16, 3530, 75.1, 1.644, 2.793, 3.0359, 33.627
2023-01-23 22:03:30.07, 21.6, 37.2, 65, 1.18, 3534, 75.2, 1.635, 2.793, 3.0358, 33.626
2023-01-23 22:04:00.07, 21.7, 37.5, 65, 1.18, 3541, 75.3, 1.644, 2.793, 3.0357, 33.625
2023-01-23 22:04:30.07, 21.8, 37.6, 65, 1.18, 3545, 75.4, 1.643, 2.789, 3.0353, 33.623
2023-01-23 22:05:00.07, 21.8, 37.6, 75, 1.43, 3544, 75.4, 1.645, 2.790, 3.0352, 33.622
2023-01-23 22:05:30.07, 21.5, 37.1, 67, 1.23, 3543, 75.4, 1.640, 2.788, 3.0349, 33.620
2023-01-23 22:06:00.07, 21.9, 37.7, 69, 1.30, 3536, 75.2, 1.643, 2.785, 3.0345, 33.619
2023-01-23 22:06:30.07, 21.4, 36.9, 74, 1.41, 3522, 74.9, 1.627, 2.772, 3.0333, 33.616
2023-01-23 22:07:00.07, 21.6, 37.3, 67, 1.23, 3515, 74.8, 1.635, 2.749, 3.0313, 33.617
2023-01-23 22:07:30.07, 21.1, 36.4, 65, 1.19, 3517, 74.8, 1.618, 2.751, 3.0316, 33.618
2023-01-23 22:08:00.07, 21.8, 37.6, 69, 1.28, 3510, 74.7, 1.627, 2.764, 3.0327, 33.618
2023-01-23 22:08:30.07, 21.8, 37.6, 67, 1.23, 3494, 74.3, 1.625, 2.753, 3.0317, 33.617
2023-01-23 22:09:00.07, 21.8, 37.6, 70, 1.31, 3479, 74.0, 1.623, 2.750, 3.0313, 33.616
2023-01-23 22:09:30.07, 21.8, 37.6, 66, 1.21, 3444, 73.3, 1.621, 2.735, 3.0298, 33.613
2023-01-23 22:10:00.07, 21.8, 37.6, 69, 1.28, 3421, 72.8, 1.619, 2.705, 3.0270, 33.610
2023-01-23 22:10:30.07, 21.9, 37.8, 61, 1.09, 3415, 72.7, 1.615, 2.681, 3.0245, 33.605
2023-01-23 22:11:00.07, 21.8, 37.6, 67, 1.23, 3414, 72.6, 1.616, 2.672, 3.0235, 33.601
2023-01-23 22:11:30.07, 21.3, 36.7, 77, 1.50, 3446, 73.3, 1.592, 2.702, 3.0257, 33.597
2023-01-23 22:12:00.07, 21.6, 37.2, 64, 1.16, 3440, 73.2, 1.602, 2.729, 3.0277, 33.593
2023-01-23 22:12:30.07, 21.8, 37.6, 66, 1.21, 3444, 73.3, 1.603, 2.737, 3.0281, 33.590
2023-01-23 22:13:00.07, 21.9, 37.7, 63, 1.14, 3470, 73.8, 1.602, 2.742, 3.0283, 33.587
2023-01-23 22:13:30.07, 21.9, 37.7, 67, 1.24, 3493, 74.3, 1.601, 2.747, 3.0285, 33.584
2023-01-23 22:14:00.07, 21.9, 37.8, 65, 1.18, 3485, 74.1, 1.602, 2.747, 3.0283, 33.582
2023-01-23 22:14:30.07, 21.8, 37.5, 67, 1.23, 3465, 73.7, 1.604, 2.721, 3.0254, 33.574
2023-01-23 22:15:00.07, 21.8, 37.6, 62, 1.11, 3452, 73.4, 1.607, 2.675, 3.0209, 33.567
2023-01-23 22:15:30.07, 21.8, 37.5, 62, 1.11, 3450, 73.4, 1.612, 2.686, 3.0215, 33.563
2023-01-23 22:16:00.07, 22.0, 37.9, 72, 1.36, 3441, 73.2, 1.621, 2.705, 3.0229, 33.560
2023-01-23 22:16:30.07, 21.9, 37.8, 64, 1.16, 3445, 73.3, 1.629, 2.719, 3.0239, 33.558
2023-01-23 22:17:00.07, 21.9, 37.8, 68, 1.26, 3464, 73.7, 1.635, 2.727, 3.0245, 33.557
2023-01-23 22:17:30.07, 21.7, 37.4, 64, 1.16, 3494, 74.3, 1.638, 2.721, 3.0244, 33.561
2023-01-23 22:18:00.07, 21.9, 37.8, 68, 1.26, 3497, 74.4, 1.648, 2.713, 3.0241, 33.566
2023-01-23 22:18:30.07, 21.9, 37.8, 63, 1.14, 3501, 74.5, 1.653, 2.707, 3.0240, 33.572
2023-01-23 22:19:00.07, 21.9, 37.8, 63, 1.14, 3515, 74.8, 1.659, 2.713, 3.0251, 33.578
2023-01-23 22:19:30.07, 21.9, 37.8, 67, 1.24, 3503, 74.5, 1.664, 2.729, 3.0269, 33.584
2023-01-23 22:20:00.07, 21.9, 37.7, 66, 1.21, 3490, 74.2, 1.666, 2.742, 3.0287, 33.592
2023-01-23 22:20:30.07, 21.9, 37.8, 67, 1.24, 3507, 74.6, 1.670, 2.742, 3.0294, 33.601
2023-01-23 22:21:00.07, 21.9, 37.8, 66, 1.21, 3494, 74.3, 1.671, 2.751, 3.0310, 33.611
2023-01-23 22:21:30.07, 21.9, 37.8, 66, 1.21, 3519, 74.9, 1.670, 2.764, 3.0329, 33.620
2023-01-23 22:22:00.07, 21.9, 37.7, 67, 1.23, 3532, 75.1, 1.671, 2.775, 3.0345, 33.628
2023-01-23 22:22:30.07, 21.9, 37.8, 67, 1.23, 3530, 75.1, 1.671, 2.784, 3.0357, 33.634
2023-01-23 22:23:00.07, 21.9, 37.8, 75, 1.45, 3549, 75.5, 1.667, 2.793, 3.0370, 33.640
2023-01-23 22:23:30.07, 21.9, 37.8, 64, 1.16, 3569, 75.9, 1.665, 2.801, 3.0380, 33.644
2023-01-23 22:24:00.07, 21.9, 37.8, 69, 1.30, 3558, 75.7, 1.660, 2.807, 3.0387, 33.646
2023-01-23 22:24:30.07, 21.9, 37.8, 69, 1.28, 3563, 75.8, 1.661, 2.810, 3.0391, 33.648
2023-01-23 22:25:00.07, 21.9, 37.8, 67, 1.24, 3557, 75.7, 1.656, 2.811, 3.0392, 33.649
2023-01-23 22:25:30.07, 21.8, 37.6, 67, 1.24, 3560, 75.7, 1.649, 2.811, 3.0392, 33.649
2023-01-23 22:26:00.07, 21.8, 37.5, 67, 1.23, 3559, 75.7, 1.650, 2.812, 3.0391, 33.647
2023-01-23 22:26:30.07, 21.9, 37.7, 68, 1.26, 3557, 75.7, 1.653, 2.809, 3.0387, 33.644
2023-01-23 22:27:00.07, 21.9, 37.8, 68, 1.26, 3544, 75.4, 1.656, 2.806, 3.0381, 33.640
2023-01-23 22:27:30.07, 21.9, 37.8, 78, 1.52, 3555, 75.6, 1.660, 2.802, 3.0374, 33.636
2023-01-23 22:28:00.07, 21.9, 37.8, 65, 1.18, 3538, 75.3, 1.662, 2.798, 3.0368, 33.632
2023-01-23 22:28:30.07, 21.9, 37.8, 65, 1.18, 3536, 75.2, 1.663, 2.788, 3.0356, 33.629
2023-01-23 22:29:00.07, 21.9, 37.8, 67, 1.23, 3515, 74.8, 1.665, 2.768, 3.0337, 33.627
2023-01-23 22:29:30.07, 21.9, 37.8, 66, 1.21, 3484, 74.1, 1.669, 2.758, 3.0328, 33.625
2023-01-23 22:30:00.07, 21.9, 37.8, 67, 1.24, 3488, 74.2, 1.669, 2.766, 3.0334, 33.625
2023-01-23 22:30:30.07, 21.9, 37.8, 69, 1.30, 3489, 74.2, 1.672, 2.775, 3.0344, 33.628
2023-01-23 22:31:00.07, 21.9, 37.8, 77, 1.50, 3454, 73.5, 1.675, 2.780, 3.0352, 33.632
2023-01-23 22:31:30.07, 21.6, 37.2, 63, 1.14, 3467, 73.8, 1.665, 2.785, 3.0359, 33.636
2023-01-23 22:32:00.07, 21.9, 37.8, 75, 1.45, 3494, 74.3, 1.678, 2.793, 3.0368, 33.638
2023-01-23 22:32:30.07, 21.9, 37.8, 68, 1.26, 3505, 74.6, 1.679, 2.792, 3.0370, 33.642
2023-01-23 22:33:00.07, 21.9, 37.8, 69, 1.30, 3513, 74.7, 1.682, 2.796, 3.0376, 33.644
2023-01-23 22:33:30.07, 21.9, 37.8, 65, 1.19, 3522, 74.9, 1.682, 2.797, 3.0379, 33.647
2023-01-23 22:34:00.07, 21.9, 37.8, 73, 1.38, 3522, 74.9, 1.681, 2.798, 3.0381, 33.649
2023-01-23 22:34:30.07, 22.0, 37.9, 65, 1.18, 3519, 74.9, 1.683, 2.783, 3.0370, 33.651
2023-01-23 22:35:00.07, 21.9, 37.7, 65, 1.18, 3551, 75.5, 1.682, 2.765, 3.0358, 33.655
2023-01-23 22:35:30.07, 21.9, 37.8, 76, 1.47, 3548, 75.5, 1.684, 2.775, 3.0368, 33.657
2023-01-23 22:36:00.07, 22.0, 37.9, 71, 1.33, 3553, 75.6, 1.679, 2.787, 3.0380, 33.658
2023-01-23 22:36:30.07, 22.0, 37.9, 69, 1.28, 3543, 75.4, 1.675, 2.794, 3.0387, 33.660
2023-01-23 22:37:00.07, 22.0, 37.9, 70, 1.31, 3564, 75.8, 1.671, 2.800, 3.0394, 33.662
2023-01-23 22:37:30.07, 22.0, 37.9, 67, 1.24, 3571, 76.0, 1.666, 2.806, 3.0399, 33.662
2023-01-23 22:38:00.07, 22.0, 37.9, 66, 1.21, 3577, 76.1, 1.664, 2.808, 3.0400, 33.662
2023-01-23 22:38:30.07, 22.0, 37.9, 68, 1.26, 3566, 75.9, 1.662, 2.809, 3.0401, 33.662
2023-01-23 22:39:00.07, 21.9, 37.7, 73, 1.40, 3567, 75.9, 1.658, 2.809, 3.0400, 33.661
2023-01-23 22:39:30.07, 21.9, 37.8, 69, 1.30, 3573, 76.0, 1.658, 2.809, 3.0397, 33.657
